Agdenes,Female,2246
Agdenes,Male,2176
Alstahaug,Male,2586
Alstahaug,Female,2619
Alta,Male,2653
Alta,Female,2583
Alvdal,Male,2362
Alvdal,Female,2157
Andøy,Male,2398
Andøy,Female,2328
Aremark,Male,947
Aremark,Female,929
Arendal,Male,11422
Arendal,Female,12768
Asker,Female,2886
Asker,Male,2846
Askim,Male,1745
Askim,Female,1624
Askvoll,Male,1521
Askvoll,Female,1531
Askøy,Male,6271
Askøy,Female,6456
Audnedal,Male,2903
Audnedal,Female,3010
Aukra,Male,1335
Aukra,Female,1357
Aure,Female,2576
Aure,Male,2439
Aurland,Male,1198
Aurland,Female,1267
Aurskog-Høland,Female,5236
Aurskog-Høland,Male,5614
Austevoll,Female,1325
Austevoll,Male,1230
Austrheim,Male,1278
Austrheim,Female,1327
Averøy,Male,3251
Averøy,Female,3272
Balestrand,Female,1222
Balestrand,Male,1109
Balsfjord,Female,2546
Balsfjord,Male,2860
Bamble,Female,3398
Bamble,Male,3518
Bardu,Male,862
Bardu,Female,870
Beiarn,Male,1002
Beiarn,Female,995
Berg,Female,3543
Berg,Male,3447
Bergen,Male,43897
Bergen,Female,51416
Bindal,Male,1377
Bindal,Female,1326
Birkenes,Female,2062
Birkenes,Male,2171
Bjerkreim,Male,913
Bjerkreim,Female,890
Bjugn,Male,1430
Bjugn,Female,1513
Bodø,Female,6781
Bodø,Male,6535
Bokn,Female,352
Bokn,Male,350
Bremanger,Male,3812
Bremanger,Female,3939
Brønnøy,Male,2599
Brønnøy,Female,2565
Bygland,Female,1093
Bygland,Male,1188
Bykle,Male,255
Bykle,Female,237
Bærum,Female,5876
Bærum,Male,5471
Bø (Telemark),Female,7251
Bø (Telemark),Male,8204
Bømlo,Female,2775
Bømlo,Male,2776
Dovre,Female,1215
Dovre,Male,1316
Drammen,Male,14775
Drammen,Female,16400
Drangedal,Male,2235
Drangedal,Female,2038
Dyrøy,Female,833
Dyrøy,Male,939
Dønna,Male,731
Dønna,Female,781
Eid,Male,1830
Eid,Female,2049
Eide,Male,1201
Eide,Female,1184
Eidfjord,Male,541
Eidfjord,Female,541
Eidsberg,Female,3075
Eidsberg,Male,3148
Eidskog,Male,3161
Eidskog,Female,3003
Eidsvoll,Female,5476
Eidsvoll,Male,5555
Eigersund,Male,3887
Eigersund,Female,4332
Elverum,Female,5097
Elverum,Male,5655
Enebakk,Female,1563
Enebakk,Male,1723
Etne,Male,2431
Etne,Female,2680
Etnedal,Male,1018
Etnedal,Female,909
Evenes,Female,2156
Evenes,Male,2247
Evje Og Hornnes,Female,1233
Evje Og Hornnes,Male,1353
Farsund,Male,4835
Farsund,Female,5362
Fauske,Male,3737
Fauske,Female,3208
Fet,Male,2284
Fet,Female,2165
Finnøy,Female,1265
Finnøy,Male,1230
Fitjar,Female,1334
Fitjar,Male,1298
Fjaler,Male,1856
Fjaler,Female,2033
Fjell,Male,1884
Fjell,Female,1922
Flakstad,Female,1671
Flakstad,Male,1707
Flatanger,Female,951
Flatanger,Male,987
Flekkefjord,Male,3107
Flekkefjord,Female,3461
Flesberg,Female,1097
Flesberg,Male,1216
Flora,Female,765
Flora,Male,646
Flå,Female,1219
Flå,Male,1252
Forsand,Female,936
Forsand,Male,968
Fosnes,Female,1445
Fosnes,Male,1533
Fredrikstad,Male,19312
Fredrikstad,Female,19911
Frogn,Male,2030
Frogn,Female,2113
Froland,Female,1339
Froland,Male,1436
Frosta,Female,1573
Frosta,Male,1454
Fræna,Female,3224
Fræna,Male,3120
Frøya,Male,3334
Frøya,Female,3045
Fusa,Male,2006
Fusa,Female,2012
Fyresdal,Female,920
Fyresdal,Male,965
Færder,Female,4637
Færder,Male,4480
Førde,Female,1497
Førde,Male,1245
Gaular,Male,1638
Gaular,Female,1848
Gausdal,Female,2660
Gausdal,Male,2610
Gildeskål,Female,2263
Gildeskål,Male,2312
Giske,Male,1397
Giske,Female,1419
Gjemnes,Male,1411
Gjemnes,Female,1486
Gjerdrum,Male,838
Gjerdrum,Female,845
Gjerstad,Male,964
Gjerstad,Female,1032
Gjesdal,Female,1199
Gjesdal,Male,1028
Gjøvik,Female,7321
Gjøvik,Male,7009
Gloppen,Male,1647
Gloppen,Female,1799
Gol,Female,1125
Gol,Male,1247
Gran,Male,4672
Gran,Female,4644
Grimstad,Male,4820
Grimstad,Female,5175
Grong,Male,1483
Grong,Female,1374
Grue,Male,3511
Grue,Female,2972
Gulen,Female,2783
Gulen,Male,2665
Hadsel,Male,4463
Hadsel,Female,4541
Halden,Male,9392
Halden,Female,9727
Halsa,Male,1209
Halsa,Female,1288
Hamar,Male,2940
Hamar,Female,3375
Hamarøy,Male,1692
Hamarøy,Female,1652
Hammerfest,Male,2151
Hammerfest,Female,2152
Haram,Male,2292
Haram,Female,2264
Harstad,Female,6597
Harstad,Male,6497
Hasvik,Female,584
Hasvik,Male,738
Hattfjelldal,Female,566
Hattfjelldal,Male,585
Haugesund,Female,8050
Haugesund,Male,7125
Hemne,Female,2620
Hemne,Male,2528
Hemnes,Female,2455
Hemnes,Male,2537
Hemsedal,Male,693
Hemsedal,Female,679
Hitra,Female,2557
Hitra,Male,2674
Hjartdal,Male,1198
Hjartdal,Female,1124
Hjelmeland,Male,1600
Hjelmeland,Female,1470
Hobøl,Male,1195
Hobøl,Female,1155
Hol,Male,1157
Hol,Female,1032
Hole,Female,1787
Hole,Male,1761
Holmestrand,Male,5394
Holmestrand,Female,5330
Holtålen,Male,2777
Holtålen,Female,2485
Hornindal,Male,836
Hornindal,Female,827
Horten,Male,6769
Horten,Female,6816
Hurdal,Female,857
Hurdal,Male,939
Hurum,Female,2059
Hurum,Male,2318
Hvaler,Female,2135
Hvaler,Male,2213
Hyllestad,Male,1214
Hyllestad,Female,1301
Hå,Male,2629
Hå,Female,2670
Hægebostad,Male,951
Hægebostad,Female,969
Høyanger,Female,878
Høyanger,Male,826
Høylandet,Female,573
Høylandet,Male,577
Ibestad,Male,2918
Ibestad,Female,2917
Inderøy,Male,2739
Inderøy,Female,2915
Indre Fosen,Male,5089
Indre Fosen,Female,4343
Iveland,Female,556
Iveland,Male,581
Jevnaker,Female,2057
Jevnaker,Male,2156
Jondal,Male,1909
Jondal,Female,1984
Jølster,Male,2313
Jølster,Female,2648
Karasjok - Kárásjoga Gielda,Male,501
Karasjok - Kárásjoga Gielda,Female,523
Karlsøy,Female,1776
Karlsøy,Male,2068
Karmøy,Female,7753
Karmøy,Male,7279
Kautokeino - Guovdageainnu Suohkan,Female,486
Kautokeino - Guovdageainnu Suohkan,Male,538
Klepp,Male,1572
Klepp,Female,1486
Klæbu,Male,494
Klæbu,Female,525
Kongsberg,Female,6034
Kongsberg,Male,6308
Kongsvinger,Male,5277
Kongsvinger,Female,5063
Kragerø,Female,6137
Kragerø,Male,5874
Kristiansand,Male,10773
Kristiansand,Female,12197
Kristiansund,Male,7353
Kristiansund,Female,7997
Krødsherad,Male,1384
Krødsherad,Female,1252
Kvalsund,Male,565
Kvalsund,Female,536
Kvinesdal,Female,2695
Kvinesdal,Male,2783
Kvinnherad,Female,4924
Kvinnherad,Male,4811
Kviteseid,Male,1669
Kviteseid,Female,1617
Kvæfjord,Male,1509
Kvæfjord,Female,1590
Kvænangen,Male,980
Kvænangen,Female,927
Larvik,Female,13540
Larvik,Male,12929
Lavangen,Male,798
Lavangen,Female,754
Lebesby,Male,1106
Lebesby,Female,727
Leikanger,Male,1328
Leikanger,Female,1366
Leka,Female,646
Leka,Male,607
Lenvik,Male,2882
Lenvik,Female,2744
Lesja,Male,1196
Lesja,Female,1281
Levanger,Female,5435
Levanger,Male,5073
Lier,Female,4440
Lier,Male,4619
Lierne,Female,782
Lierne,Male,931
Lillehammer,Male,4603
Lillehammer,Female,4996
Lillesand,Female,3028
Lillesand,Male,2826
Lindesnes,Female,1331
Lindesnes,Male,1301
Lindås,Female,5696
Lindås,Male,5357
Lom,Female,1257
Lom,Male,1167
Loppa,Male,752
Loppa,Female,706
Lund,Male,868
Lund,Female,837
Lunner,Male,2231
Lunner,Female,2084
Lurøy,Male,1208
Lurøy,Female,1214
Luster,Male,3534
Luster,Female,3794
Lyngdal,Female,2601
Lyngdal,Male,2423
Lyngen,Male,2756
Lyngen,Female,2670
Lærdal,Male,889
Lærdal,Female,1045
Lødingen,Female,1607
Lødingen,Male,1690
Lørenskog,Female,636
Lørenskog,Male,662
Løten,Male,2899
Løten,Female,2862
Malvik,Male,1474
Malvik,Female,1451
Mandal,Female,4426
Mandal,Male,3963
Marker,Female,1729
Marker,Male,1760
Marnardal,Female,966
Marnardal,Male,955
Masfjorden,Male,1176
Masfjorden,Female,1200
Meldal,Male,2448
Meldal,Female,1961
Melhus,Male,2782
Melhus,Female,3041
Meløy,Male,1884
Meløy,Female,1892
Meråker,Female,1081
Meråker,Male,1155
Midtre Gauldal,Male,2525
Midtre Gauldal,Female,2418
Modalen,Female,425
Modalen,Male,411
Modum,Male,5436
Modum,Female,5484
Molde,Female,4210
Molde,Male,3672
Moss,Female,6120
Moss,Male,5659
Målselv,Male,2015
Målselv,Female,2023
Måsøy,Female,979
Måsøy,Male,1163
Namdalseid,Male,669
Namdalseid,Female,684
Namsos,Male,2777
Namsos,Female,2798
Nannestad,Female,2026
Nannestad,Male,2146
Narvik,Male,6021
Narvik,Female,5353
Naustdal,Female,2053
Naustdal,Male,1767
Nedre Eiker,Male,3045
Nedre Eiker,Female,2886
Nes (Akershus),Male,9312
Nes (Akershus),Female,9072
Nesna,Male,3480
Nesna,Female,1620
Nesodden,Female,1301
Nesodden,Male,1485
Nesseby - Unjárgga Gielda,Female,583
Nesseby - Unjárgga Gielda,Male,572
Nesset,Female,896
Nesset,Male,830
Nissedal,Male,957
Nissedal,Female,845
Nittedal,Male,1521
Nittedal,Female,1347
Nome,Male,1115
Nome,Female,1217
Nord-Aurdal,Female,2272
Nord-Aurdal,Male,2466
Nord-Fron,Female,2180
Nord-Fron,Male,2169
Nord-Odal,Male,2270
Nord-Odal,Female,2250
Norddal,Male,1147
Norddal,Female,1334
Nordkapp,Female,944
Nordkapp,Male,1525
Nordre Land,Male,2450
Nordre Land,Female,2472
Nordreisa,Female,761
Nordreisa,Male,804
Nore Og Uvdal,Male,1490
Nore Og Uvdal,Female,1465
Notodden,Male,1235
Notodden,Female,1068
Nærøy,Female,3181
Nærøy,Male,3278
Odda,Female,3921
Odda,Male,4060
Oppdal,Female,1999
Oppdal,Male,1877
Orkdal,Female,3783
Orkdal,Male,3651
Os (Hordaland),Male,1576
Os (Hordaland),Female,1693
Osen,Female,802
Osen,Male,794
Oslo,Female,153044
Oslo,Male,126085
Osterøy,Male,5940
Osterøy,Female,6251
Overhalla,Female,1314
Overhalla,Male,1203
Porsanger - Porsánjggu Gielda - Porsangin Komuuni,Male,1113
Porsanger - Porsánjggu Gielda - Porsangin Komuuni,Female,1041
Porsgrunn,Female,10581
Porsgrunn,Male,10289
Radøy,Male,2209
Radøy,Female,2315
Rakkestad,Female,2804
Rakkestad,Male,2839
Rana,Male,3986
Rana,Female,3969
Rauma,Male,3041
Rauma,Female,3374
Re,Female,2807
Re,Male,2902
Rendalen,Female,1942
Rendalen,Male,2386
Rennebu,Male,2624
Rennebu,Female,2559
Rennesøy,Male,1039
Rennesøy,Female,1135
Rindal,Male,1223
Rindal,Female,1225
Ringebu,Male,2227
Ringebu,Female,2282
Ringerike,Female,7916
Ringerike,Male,8370
Ringsaker,Female,7879
Ringsaker,Male,7719
Risør,Male,3556
Risør,Female,3749
Roan,Male,990
Roan,Female,1033
Rollag,Male,717
Rollag,Female,673
Rygge,Male,1771
Rygge,Female,1865
Råde,Female,1474
Råde,Male,1500
Rødøy,Female,1476
Rødøy,Male,1508
Rømskog,Male,284
Rømskog,Female,250
Røros,Female,2629
Røros,Male,2947
Røyken,Male,2476
Røyken,Female,2220
Salangen,Male,1672
Salangen,Female,1441
Saltdal,Male,1666
Saltdal,Female,1776
Samnanger,Male,1572
Samnanger,Female,1572
Sande (Møre Og Romsdal),Male,7644
Sande (Møre Og Romsdal),Female,7658
Sandefjord,Female,10777
Sandefjord,Male,10390
Sandnes,Male,7669
Sandnes,Female,8040
Sandøy,Male,552
Sandøy,Female,523
Sarpsborg,Male,14146
Sarpsborg,Female,13917
Sauda,Male,717
Sauda,Female,737
Sauherad,Male,1626
Sauherad,Female,1701
Sel,Male,1962
Sel,Female,1780
Selbu,Male,2109
Selbu,Female,2344
Selje,Male,1691
Selje,Female,1742
Seljord,Female,1492
Seljord,Male,1459
Sigdal,Female,1901
Sigdal,Male,1879
Sirdal,Male,767
Sirdal,Female,801
Skaun,Male,1791
Skaun,Female,1835
Skedsmo,Female,4039
Skedsmo,Male,4148
Ski,Female,1763
Ski,Male,1895
Skien,Male,12008
Skien,Female,12745
Skiptvet,Male,1281
Skiptvet,Female,1180
Skjervøy,Male,1588
Skjervøy,Female,1547
Skjåk,Male,1220
Skjåk,Female,1094
Skodje,Male,764
Skodje,Female,809
Smøla,Male,1848
Smøla,Female,1763
Snåsa - Snåasen Tjielte,Male,1327
Snåsa - Snåasen Tjielte,Female,1208
Sogndal,Female,1904
Sogndal,Male,1800
Sokndal,Female,1487
Sokndal,Male,1439
Solund,Male,979
Solund,Female,970
Songdalen,Female,432
Songdalen,Male,414
Sortland,Female,1972
Sortland,Male,1947
Spydeberg,Female,1229
Spydeberg,Male,1198
Stange,Female,6180
Stange,Male,6188
Stavanger,Male,18893
Stavanger,Female,22502
Steigen,Female,2553
Steigen,Male,2616
Steinkjer,Male,8236
Steinkjer,Female,8773
Stjørdal,Female,4749
Stjørdal,Male,4488
Stor-Elvdal,Female,1990
Stor-Elvdal,Male,2250
Stord,Female,1552
Stord,Male,1598
Stordal,Male,462
Stordal,Female,493
Strand,Male,1187
Strand,Female,1201
Stranda,Male,1554
Stranda,Female,1699
Stryn,Male,2675
Stryn,Female,3047
Suldal,Male,2696
Suldal,Female,2715
Sund,Male,1210
Sund,Female,1261
Sunndal,Female,1364
Sunndal,Male,1226
Surnadal,Male,2870
Surnadal,Female,3054
Sveio,Male,2009
Sveio,Female,2140
Svelvik,Female,1310
Svelvik,Male,1256
Sykkylven,Female,1325
Sykkylven,Male,1196
Søgne,Female,1777
Søgne,Male,1782
Søndre Land,Male,2781
Søndre Land,Female,2741
Sør-Aurdal,Female,1955
Sør-Aurdal,Male,2248
Sør-Fron,Female,1527
Sør-Fron,Male,1499
Sør-Odal,Female,3316
Sør-Odal,Male,3352
Sør-Varanger,Male,2095
Sør-Varanger,Female,1603
Sørfold,Male,1506
Sørfold,Female,1396
Sørreisa,Male,1081
Sørreisa,Female,1081
Sørum,Female,1384
Sørum,Male,1426
Tana - Deanu Gielda,Female,2003
Tana - Deanu Gielda,Male,2329
Time,Male,1552
Time,Female,1581
Tingvoll,Male,1925
Tingvoll,Female,2089
Tinn,Male,3011
Tinn,Female,1887
Tjeldsund,Male,721
Tjeldsund,Female,698
Tokke,Female,707
Tokke,Male,782
Tolga,Female,1851
Tolga,Male,1965
Torsken,Male,935
Torsken,Female,772
Tranøy,Female,930
Tranøy,Male,932
Tromsø,Female,8782
Tromsø,Male,8686
Trondheim,Female,31466
Trondheim,Male,27008
Trysil,Female,3163
Trysil,Male,3671
Træna,Female,312
Træna,Male,334
Trøgstad,Female,1790
Trøgstad,Male,1824
Tvedestrand,Female,4607
Tvedestrand,Male,4276
Tydal,Female,412
Tydal,Male,429
Tynset,Female,2560
Tynset,Male,2603
Tysnes,Male,2461
Tysnes,Female,2490
Tysvær,Male,1665
Tysvær,Female,1570
Tønsberg,Male,7998
Tønsberg,Female,8734
Ullensaker,Female,3028
Ullensaker,Male,3058
Ulstein,Male,1915
Ulstein,Female,1933
Ulvik,Male,805
Ulvik,Female,845
Vadsø,Female,1653
Vadsø,Male,1819
Vaksdal,Female,1567
Vaksdal,Male,1551
Valle,Female,884
Valle,Male,846
Vang,Male,4237
Vang,Female,4241
Vanylven,Female,1546
Vanylven,Male,1451
Vardø,Male,2297
Vardø,Female,2152
Vefsn,Female,3448
Vefsn,Male,3447
Vega,Female,1356
Vega,Male,1268
Vegårshei,Male,944
Vegårshei,Female,906
Vennesla,Female,2064
Vennesla,Male,2185
Verdal,Male,3003
Verdal,Female,3212
Verran,Female,813
Verran,Male,1010
Vestby,Female,1832
Vestby,Male,1864
Vestnes,Male,1922
Vestnes,Female,2047
Vestre Slidre,Male,1236
Vestre Slidre,Female,1279
Vestre Toten,Female,2720
Vestre Toten,Male,2601
Vestvågøy,Female,8578
Vestvågøy,Male,8920
Vik,Female,3273
Vik,Male,2943
Vikna,Female,1846
Vikna,Male,1776
Vindafjord,Male,2587
Vindafjord,Female,2787
Vinje,Male,1397
Vinje,Female,1389
Volda,Female,2713
Volda,Male,2634
Voss,Male,6534
Voss,Female,6972
Vågan,Female,3757
Vågan,Male,3968
Vågsøy,Male,2982
Vågsøy,Female,3229
Vågå,Female,1541
Vågå,Male,1480
Våler (Østfold),Female,3030
Våler (Østfold),Male,3236
Værøy,Female,769
Værøy,Male,781
Åfjord,Female,643
Åfjord,Male,760
Ål,Male,1813
Ål,Female,1685
Ålesund,Male,10327
Ålesund,Female,11660
Åmli,Female,1402
Åmli,Male,1829
Åmot,Female,1850
Åmot,Male,1992
Årdal,Female,1257
Årdal,Male,1197
Ås,Male,1687
Ås,Female,1535
Åseral,Female,641
Åseral,Male,622
Åsnes,Female,2635
Åsnes,Male,2816
Øksnes,Female,1743
Øksnes,Male,2018
Ørland,Female,1810
Ørland,Male,1655
Ørskog,Female,996
Ørskog,Male,871
Ørsta,Male,2784
Ørsta,Female,2907
Østre Toten,Male,5381
Østre Toten,Female,5551
Øvre Eiker,Female,4250
Øvre Eiker,Male,4281
Øyer,Female,1542
Øyer,Male,1535
Øygarden,Female,502
Øygarden,Male,492
Øystre Slidre,Female,1174
Øystre Slidre,Male,1269
